,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,state,Postal Code,Sales,Quantity,Discount,Profit,year,id,order date,oder month,order year,ship date,custome ID,ProductId,differnt
155,0.0,708.0,1.0,0.0,440.0,3.0,3.0,1.0,14.0,1534.0,255.0,95123,105.52,4,0.0,48.5392,2012,124919,31,05,2012,2,20650,10002254,29
156,3.0,564.0,2.0,0.0,452.0,45.0,3.0,1.0,2.0,1115.0,197.0,95123,80.88,6,0.0,21.0288,2012,124919,31,05,2012,2,20650,10001590,29
157,2.0,202.0,0.0,0.0,452.0,45.0,3.0,0.0,5.0,741.0,53.0,98105,6.63,3,0.0,1.7901,2012,118948,28,05,2012,3,18490,10001547,25
158,3.0,576.0,0.0,0.0,134.0,34.0,0.0,1.0,10.0,228.0,200.0,98115,457.568,2,0.2,51.4764,2011,104269,1,03,2011,6,13060,10004063,-5
159,3.0,576.0,0.0,0.0,134.0,34.0,0.0,2.0,13.0,173.0,200.0,73034,14.62,2,0.0,6.8714,2013,114104,21,11,2013,25,18670,10002475,-4
160,0.0,736.0,0.0,0.0,266.0,3.0,3.0,1.0,12.0,1697.0,274.0,73034,944.93,7,0.0,236.2325,2013,114104,21,11,2013,25,18670,10004536,-4
161,2.0,262.0,0.0,0.0,374.0,36.0,1.0,2.0,0.0,974.0,82.0,90045,5.98,1,0.0,2.691,2013,162733,12,05,2013,13,21070,10002751,-1
162,3.0,658.0,0.0,0.0,65.0,29.0,3.0,1.0,7.0,1491.0,229.0,19134,54.384,2,0.2,1.3596,2012,119697,28,12,2012,31,13960,10003657,-3
163,3.0,514.0,0.0,0.0,452.0,45.0,3.0,1.0,3.0,1627.0,177.0,88220,28.4,5,0.0,13.348,2013,154508,17,11,2013,21,19900,10001990,-4
164,3.0,75.0,0.0,0.0,434.0,41.0,0.0,1.0,2.0,275.0,26.0,98115,27.68,2,0.2,9.688,2013,113817,8,11,2013,12,17740,10004002,-4
165,3.0,75.0,0.0,0.0,434.0,41.0,0.0,2.0,11.0,983.0,26.0,78207,9.936,3,0.2,2.7324,2011,139892,8,09,2011,12,11140,10004441,-4
166,3.0,75.0,0.0,0.0,434.0,41.0,0.0,1.0,14.0,1474.0,26.0,78207,8159.952,8,0.4,-1359.992,2011,139892,8,09,2011,12,11140,10000822,-4
167,3.0,75.0,0.0,0.0,434.0,41.0,0.0,0.0,5.0,1361.0,26.0,78207,275.928,3,0.2,-58.6347,2011,139892,8,09,2011,12,11140,10000991,-4
168,3.0,75.0,0.0,0.0,434.0,41.0,0.0,1.0,2.0,1409.0,26.0,78207,1740.06,9,0.3,-24.858,2011,139892,8,09,2011,12,11140,10004287,-4
169,3.0,75.0,0.0,0.0,434.0,41.0,0.0,1.0,1.0,948.0,26.0,78207,32.064,6,0.2,6.8136,2011,139892,8,09,2011,12,11140,10002656,-4
170,3.0,75.0,0.0,0.0,434.0,41.0,0.0,2.0,13.0,928.0,26.0,78207,177.98,5,0.8,-453.849,2011,139892,8,09,2011,12,11140,10002518,-4
171,3.0,140.0,0.0,0.0,266.0,3.0,3.0,1.0,12.0,105.0,46.0,78207,143.976,3,0.2,8.9985,2011,139892,8,09,2011,12,11140,10003931,-4
172,3.0,140.0,0.0,0.0,266.0,3.0,3.0,1.0,12.0,1689.0,46.0,90004,20.94,3,0.0,9.8418,2011,118962,5,08,2011,9,12130,10000659,-4
173,3.0,140.0,0.0,0.0,266.0,3.0,3.0,0.0,5.0,769.0,46.0,90004,110.96,2,0.0,53.2608,2011,118962,5,08,2011,9,12130,10001144,-4
174,3.0,358.0,1.0,0.0,80.0,11.0,0.0,1.0,1.0,947.0,125.0,90004,340.144,7,0.2,21.259,2011,118962,5,08,2011,9,12130,10003817,-4
175,3.0,358.0,1.0,0.0,80.0,11.0,0.0,1.0,10.0,218.0,125.0,60623,52.448,2,0.8,-131.12,2011,100853,14,09,2011,19,15400,10000891,-5
176,2.0,698.0,0.0,0.0,207.0,41.0,0.0,1.0,1.0,53.0,249.0,60623,20.16,4,0.2,6.552,2011,100853,14,09,2011,19,15400,10003148,-5
177,2.0,381.0,0.0,0.0,330.0,33.0,1.0,0.0,5.0,1224.0,128.0,77036,97.264,4,0.8,-243.16,2014,152366,22,04,2014,26,20500,10002684,-4
178,2.0,381.0,0.0,0.0,330.0,33.0,1.0,1.0,15.0,95.0,128.0,43055,396.802,7,0.3,-11.3372,2012,101511,21,11,2012,23,15745,10004698,-2
179,3.0,374.0,2.0,0.0,329.0,30.0,1.0,1.0,2.0,1406.0,133.0,43055,15.88,5,0.2,-3.7715,2012,101511,21,11,2012,23,15745,10002189,-2
180,2.0,208.0,1.0,0.0,116.0,11.0,0.0,1.0,14.0,1532.0,61.0,10009,3.28,1,0.0,1.4104,2012,137225,15,12,2012,19,15640,10001940,-4
181,2.0,208.0,1.0,0.0,116.0,11.0,0.0,2.0,0.0,915.0,61.0,62521,24.816,2,0.2,1.8612,2011,166191,5,12,2011,9,13150,10003455,-4
182,2.0,643.0,2.0,0.0,308.0,16.0,2.0,2.0,13.0,45.0,235.0,62521,408.744,7,0.2,76.6395,2011,166191,5,12,2011,9,13150,10004659,-4
183,2.0,643.0,2.0,0.0,308.0,16.0,2.0,2.0,13.0,1162.0,235.0,71203,503.96,4,0.0,131.0296,2011,158274,19,11,2011,24,19675,10003273,-5
184,2.0,643.0,2.0,0.0,308.0,16.0,2.0,2.0,0.0,789.0,235.0,71203,149.95,5,0.0,41.986,2011,158274,19,11,2011,24,19675,10004896,-5
185,3.0,664.0,0.0,0.0,147.0,5.0,1.0,1.0,3.0,261.0,250.0,71203,29.0,2,0.0,7.25,2011,158274,19,11,2011,24,19675,10002345,-5
186,3.0,284.0,2.0,0.0,266.0,3.0,3.0,2.0,0.0,1402.0,91.0,6824,7.16,2,0.0,3.4368,2013,105018,29,11,2013,3,19990,10001890,26
187,3.0,23.0,1.0,0.0,172.0,41.0,0.0,1.0,14.0,1259.0,9.0,90032,176.8,8,0.0,22.984,2011,123260,26,08,2011,30,14290,10002323,-4
188,3.0,23.0,1.0,0.0,172.0,41.0,0.0,1.0,12.0,1467.0,9.0,75051,37.224,3,0.2,3.7224,2013,157000,17,07,2013,23,10360,10001328,-6
189,0.0,496.0,2.0,0.0,329.0,30.0,1.0,0.0,4.0,167.0,183.0,75051,20.016,3,0.2,6.255,2013,157000,17,07,2013,23,10360,10001950,-6
190,0.0,496.0,2.0,0.0,329.0,30.0,1.0,2.0,13.0,888.0,183.0,10035,899.136,4,0.2,112.392,2012,102281,12,10,2012,14,17470,10002613,-2
191,0.0,496.0,2.0,0.0,329.0,30.0,1.0,1.0,12.0,1791.0,183.0,10035,71.76,6,0.0,20.0928,2012,102281,12,10,2012,14,17470,10001552,-2
192,0.0,496.0,2.0,0.0,329.0,30.0,1.0,0.0,4.0,166.0,183.0,10035,51.84,8,0.0,24.8832,2012,102281,12,10,2012,14,17470,10000061,-2
193,0.0,496.0,2.0,0.0,329.0,30.0,1.0,1.0,2.0,27.0,183.0,10035,626.352,3,0.2,46.9764,2012,102281,12,10,2012,14,17470,10002545,-2
194,3.0,499.0,1.0,0.0,399.0,3.0,3.0,1.0,7.0,1282.0,190.0,10035,19.9,5,0.0,6.567,2012,102281,12,10,2012,14,17470,10003514,-2
195,3.0,133.0,0.0,0.0,187.0,33.0,1.0,1.0,2.0,330.0,35.0,92374,14.28,7,0.0,6.7116,2012,131457,31,10,2012,6,17515,10001509,25
196,3.0,133.0,0.0,0.0,187.0,33.0,1.0,1.0,2.0,333.0,35.0,45011,7.408,2,0.2,1.2038,2011,140004,21,03,2011,25,12025,10004685,-4
197,3.0,776.0,2.0,0.0,515.0,28.0,1.0,1.0,14.0,506.0,281.0,45011,6.048,3,0.2,1.5876,2011,140004,21,03,2011,25,12025,10004027,-4
198,3.0,289.0,1.0,0.0,374.0,36.0,1.0,1.0,3.0,1303.0,90.0,7090,46.26,3,0.0,12.0276,2014,107720,7,11,2014,14,21685,10001414,-7
199,3.0,289.0,1.0,0.0,374.0,36.0,1.0,1.0,12.0,1640.0,90.0,19120,2.946,2,0.7,-2.2586,2014,124303,7,07,2014,14,14365,10000343,-7
200,3.0,485.0,0.0,0.0,2.0,33.0,1.0,1.0,12.0,1469.0,170.0,19120,16.056,3,0.2,5.8203,2014,124303,7,07,2014,14,14365,10002749,-7
201,0.0,116.0,0.0,0.0,120.0,4.0,3.0,0.0,16.0,363.0,30.0,44312,21.744,3,0.2,6.795,2014,105074,25,06,2014,30,17305,10002666,-5
202,0.0,116.0,0.0,0.0,120.0,4.0,3.0,1.0,1.0,364.0,30.0,80219,218.75,2,0.5,-161.875,2011,133690,3,08,2011,5,11755,10004289,-2
203,2.0,474.0,0.0,0.0,109.0,41.0,0.0,1.0,1.0,606.0,156.0,80219,2.6,1,0.2,0.2925,2011,133690,3,08,2011,5,11755,10003622,-2
204,3.0,324.0,1.0,0.0,156.0,40.0,2.0,0.0,9.0,546.0,114.0,75220,66.284,2,0.8,-178.9668,2014,116701,18,12,2014,22,17140,10003217,-4
205,3.0,452.0,0.0,0.0,519.0,3.0,3.0,2.0,13.0,1165.0,158.0,37064,35.168,7,0.2,9.6712,2014,126382,4,06,2014,8,14890,10002960,-4
206,3.0,397.0,0.0,0.0,423.0,20.0,0.0,1.0,14.0,1544.0,131.0,90604,444.768,4,0.2,44.4768,2014,108329,10,12,2014,15,16810,10001918,-5
207,3.0,397.0,0.0,0.0,423.0,20.0,0.0,2.0,13.0,1239.0,131.0,48601,83.92,4,0.0,5.8744,2014,135860,2,12,2014,8,15985,10000642,-6
208,3.0,397.0,0.0,0.0,423.0,20.0,0.0,1.0,3.0,240.0,131.0,48601,131.98,2,0.0,35.6346,2014,135860,2,12,2014,8,15985,10001700,-6
209,3.0,397.0,0.0,0.0,423.0,20.0,0.0,1.0,8.0,122.0,131.0,48601,15.92,4,0.0,7.4824,2014,135860,2,12,2014,8,15985,10003274,-6
210,3.0,397.0,0.0,0.0,423.0,20.0,0.0,1.0,14.0,773.0,131.0,48601,52.29,9,0.0,16.2099,2014,135860,2,12,2014,8,15985,10000134,-6
211,2.0,530.0,1.0,0.0,109.0,41.0,0.0,2.0,0.0,1071.0,185.0,48601,91.99,1,0.0,3.6796,2014,135860,2,12,2014,8,15985,10001522,-6
212,3.0,782.0,1.0,0.0,287.0,33.0,1.0,1.0,10.0,213.0,285.0,75220,20.8,2,0.2,6.5,2012,101007,9,02,2012,13,17980,10001266,-4
213,3.0,782.0,1.0,0.0,287.0,33.0,1.0,0.0,4.0,1178.0,285.0,44256,23.68,2,0.2,8.88,2012,146262,2,01,2012,9,21775,10004544,-7
214,3.0,782.0,1.0,0.0,287.0,33.0,1.0,2.0,13.0,1476.0,285.0,44256,452.45,5,0.5,-244.323,2012,146262,2,01,2012,9,21775,10004695,-7
215,3.0,782.0,1.0,0.0,287.0,33.0,1.0,2.0,11.0,430.0,285.0,44256,62.982,3,0.4,-14.6958,2012,146262,2,01,2012,9,21775,10002844,-7
216,3.0,782.0,1.0,0.0,287.0,33.0,1.0,2.0,0.0,1461.0,285.0,44256,1188.0,9,0.7,-950.4,2012,146262,2,01,2012,9,21775,10000864,-7
217,3.0,392.0,0.0,0.0,266.0,3.0,3.0,1.0,14.0,1259.0,131.0,44256,89.584,2,0.2,4.4792,2012,146262,2,01,2012,9,21775,10000109,-7
218,3.0,392.0,0.0,0.0,266.0,3.0,3.0,2.0,13.0,113.0,131.0,90032,93.06,6,0.0,26.0568,2013,130162,29,10,2013,2,15910,10001328,27
219,0.0,393.0,0.0,0.0,126.0,33.0,1.0,1.0,8.0,1194.0,125.0,90032,302.376,3,0.2,22.6782,2013,130162,29,10,2013,2,15910,10002563,27
220,0.0,393.0,0.0,0.0,126.0,33.0,1.0,1.0,12.0,1605.0,125.0,43017,5.584,2,0.2,1.8148,2012,169397,24,12,2012,27,15925,10000585,-3
221,0.0,393.0,0.0,0.0,126.0,33.0,1.0,1.0,3.0,902.0,125.0,43017,22.704,6,0.2,8.2302,2012,169397,24,12,2012,27,15925,10004000,-3
222,0.0,393.0,0.0,0.0,126.0,33.0,1.0,0.0,9.0,621.0,125.0,43017,19.776,4,0.7,-13.8432,2012,169397,24,12,2012,27,15925,10002852,-3
223,0.0,393.0,0.0,0.0,126.0,33.0,1.0,2.0,11.0,1513.0,125.0,43017,72.704,4,0.2,19.0848,2012,169397,24,12,2012,27,15925,10000087,-3
224,0.0,393.0,0.0,0.0,126.0,33.0,1.0,1.0,2.0,1489.0,125.0,43017,479.988,4,0.7,-383.9904,2012,169397,24,12,2012,27,15925,10001148,-3
225,3.0,210.0,1.0,0.0,123.0,20.0,0.0,1.0,2.0,1412.0,68.0,43017,27.168,2,0.2,2.7168,2012,169397,24,12,2012,27,15925,10001958,-3
226,3.0,210.0,1.0,0.0,123.0,20.0,0.0,0.0,16.0,316.0,68.0,48227,2.2,1,0.0,0.968,2012,163055,9,08,2012,16,13180,10001026,-7
227,3.0,210.0,1.0,0.0,123.0,20.0,0.0,1.0,14.0,1350.0,68.0,48227,622.45,5,0.0,136.939,2012,163055,9,08,2012,16,13180,10003748,-7
228,3.0,775.0,0.0,0.0,93.0,40.0,2.0,0.0,5.0,760.0,278.0,48227,21.98,1,0.0,0.2198,2012,163055,9,08,2012,16,13180,10002485,-7
229,3.0,775.0,0.0,0.0,93.0,40.0,2.0,0.0,5.0,762.0,278.0,38401,161.568,2,0.2,-28.2744,2012,145436,28,02,2012,4,21670,10004860,24
230,3.0,267.0,1.0,0.0,74.0,31.0,2.0,1.0,3.0,688.0,73.0,38401,389.696,8,0.2,43.8408,2012,145436,28,02,2012,4,21670,10004477,24
231,3.0,158.0,2.0,0.0,473.0,8.0,2.0,0.0,16.0,376.0,46.0,28205,18.648,7,0.7,-12.432,2011,156216,13,09,2011,17,14035,10001679,-4
232,3.0,158.0,2.0,0.0,473.0,8.0,2.0,0.0,16.0,367.0,46.0,33614,233.86,2,0.45,-102.048,2014,100930,8,04,2014,13,12400,10001705,-5
233,3.0,158.0,2.0,0.0,473.0,8.0,2.0,1.0,3.0,688.0,46.0,33614,620.6145,3,0.45,-248.2458,2014,100930,8,04,2014,13,12400,10003473,-5
234,3.0,158.0,2.0,0.0,473.0,8.0,2.0,0.0,9.0,1531.0,46.0,33614,5.328,2,0.7,-3.552,2014,100930,8,04,2014,13,12400,10001679,-5
235,3.0,158.0,2.0,0.0,473.0,8.0,2.0,2.0,0.0,1023.0,46.0,33614,258.072,3,0.2,0.0,2014,100930,8,04,2014,13,12400,10004017,-5
236,3.0,206.0,1.0,0.0,448.0,3.0,3.0,1.0,12.0,1822.0,53.0,33614,617.976,3,0.2,-7.7247,2014,100930,8,04,2014,13,12400,10003832,-5
237,2.0,441.0,0.0,0.0,80.0,11.0,0.0,1.0,12.0,1737.0,148.0,95051,10.56,2,0.0,4.752,2014,160514,13,11,2014,17,13120,10002479,-4
238,2.0,441.0,0.0,0.0,80.0,11.0,0.0,0.0,9.0,1034.0,148.0,60610,25.92,5,0.2,9.396,2013,157749,5,06,2013,10,16645,10003349,-5
239,2.0,441.0,0.0,0.0,80.0,11.0,0.0,0.0,9.0,1491.0,148.0,60610,419.68,5,0.6,-356.728,2013,157749,5,06,2013,10,16645,10000576,-5
240,2.0,441.0,0.0,0.0,80.0,11.0,0.0,2.0,13.0,1311.0,148.0,60610,11.688,3,0.6,-4.6752,2013,157749,5,06,2013,10,16645,10004351,-5
241,2.0,441.0,0.0,0.0,80.0,11.0,0.0,0.0,16.0,941.0,148.0,60610,31.984,2,0.2,11.1944,2013,157749,5,06,2013,10,16645,10000011,-5
242,2.0,441.0,0.0,0.0,80.0,11.0,0.0,0.0,9.0,543.0,148.0,60610,177.225,5,0.5,-120.513,2013,157749,5,06,2013,10,16645,10002607,-5
243,2.0,441.0,0.0,0.0,80.0,11.0,0.0,1.0,2.0,330.0,148.0,60610,4.044,3,0.6,-2.8308,2013,157749,5,06,2013,10,16645,10002505,-5
244,2.0,230.0,2.0,0.0,239.0,21.0,0.0,0.0,5.0,741.0,70.0,60610,7.408,2,0.2,1.2038,2013,157749,5,06,2013,10,16645,10004685,-5
245,2.0,230.0,2.0,0.0,239.0,21.0,0.0,1.0,14.0,1381.0,70.0,55044,2001.86,7,0.0,580.5394,2011,131926,1,06,2011,6,13480,10004063,-5
246,2.0,230.0,2.0,0.0,239.0,21.0,0.0,1.0,12.0,108.0,70.0,55044,166.72,2,0.0,41.68,2011,131926,1,06,2011,6,13480,10002276,-5
247,2.0,230.0,2.0,0.0,239.0,21.0,0.0,1.0,1.0,857.0,70.0,55044,47.88,6,0.0,23.94,2011,131926,1,06,2011,6,13480,10004082,-5
248,2.0,230.0,2.0,0.0,239.0,21.0,0.0,1.0,12.0,1791.0,70.0,55044,1503.25,5,0.0,496.0725,2011,131926,1,06,2011,6,13480,10002945,-5
249,2.0,475.0,0.0,0.0,438.0,3.0,3.0,0.0,5.0,757.0,160.0,55044,25.92,4,0.0,12.4416,2011,131926,1,06,2011,6,13480,10000061,-5
250,3.0,434.0,0.0,0.0,437.0,3.0,3.0,1.0,12.0,1644.0,143.0,94109,321.568,2,0.2,28.1372,2013,154739,11,12,2013,16,17155,10002965,-5
251,3.0,434.0,0.0,0.0,437.0,3.0,3.0,2.0,0.0,1023.0,143.0,92037,7.61,1,0.0,3.5767,2013,145625,12,09,2013,18,16540,10004569,-6
252,0.0,219.0,0.0,0.0,329.0,30.0,1.0,1.0,14.0,649.0,62.0,92037,3347.37,13,0.0,636.0003,2013,145625,12,09,2013,18,16540,10003832,-6
253,0.0,219.0,0.0,0.0,329.0,30.0,1.0,1.0,7.0,1574.0,62.0,10024,80.58,6,0.0,22.5624,2013,146941,11,12,2013,14,13315,10001228,-3
254,3.0,190.0,1.0,0.0,80.0,11.0,0.0,0.0,9.0,543.0,67.0,10024,361.92,4,0.0,162.864,2013,146941,11,12,2013,14,13315,10003296,-3
255,3.0,190.0,1.0,0.0,80.0,11.0,0.0,1.0,14.0,290.0,67.0,60623,12.132,9,0.6,-8.4924,2012,159982,28,11,2012,4,12880,10002505,24
256,3.0,190.0,1.0,0.0,80.0,11.0,0.0,1.0,14.0,1534.0,67.0,60623,82.368,2,0.2,-19.5624,2012,159982,28,11,2012,4,12880,10004804,24
257,3.0,190.0,1.0,0.0,80.0,11.0,0.0,2.0,13.0,1009.0,67.0,60623,53.92,5,0.2,4.044,2012,159982,28,11,2012,4,12880,10001590,24
258,2.0,176.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,1373.0,36.0,60623,647.904,6,0.2,56.6916,2012,159982,28,11,2012,4,12880,10001580,24
259,2.0,176.0,0.0,0.0,329.0,30.0,1.0,1.0,14.0,1378.0,36.0,10009,20.37,3,0.0,6.9258,2014,163139,2,12,2014,4,12670,10000290,-2
260,2.0,176.0,0.0,0.0,329.0,30.0,1.0,1.0,3.0,48.0,36.0,10009,221.55,3,0.0,6.6465,2014,163139,2,12,2014,4,12670,10002790,-2
261,3.0,238.0,1.0,0.0,364.0,41.0,0.0,1.0,1.0,603.0,71.0,10009,17.52,5,0.2,6.132,2014,163139,2,12,2014,4,12670,10003460,-2
262,2.0,684.0,1.0,0.0,207.0,41.0,0.0,2.0,11.0,983.0,242.0,77506,1.624,2,0.8,-4.466,2014,155299,9,06,2014,13,13600,10002203,-4
263,2.0,684.0,1.0,0.0,207.0,41.0,0.0,2.0,11.0,1825.0,242.0,77036,3059.982,3,0.4,-509.997,2011,106992,19,09,2011,21,20290,10000822,-2
264,3.0,653.0,0.0,0.0,80.0,11.0,0.0,2.0,13.0,442.0,228.0,77036,2519.958,7,0.4,-251.9958,2011,106992,19,09,2011,21,20290,10003353,-2
265,3.0,13.0,0.0,0.0,49.0,3.0,3.0,2.0,0.0,1087.0,6.0,60610,328.224,4,0.2,28.7196,2013,125318,7,06,2013,14,19825,10001433,-7
266,3.0,167.0,1.0,0.0,73.0,31.0,2.0,1.0,2.0,1317.0,35.0,94513,79.9,2,0.0,35.156,2012,155040,10,11,2012,15,10210,10004469,-5
267,3.0,591.0,0.0,0.0,314.0,28.0,1.0,1.0,8.0,282.0,211.0,27514,14.016,3,0.2,4.7304,2014,136826,17,06,2014,21,12535,10003602,-4
268,3.0,152.0,1.0,0.0,83.0,33.0,1.0,1.0,14.0,1375.0,34.0,7960,7.56,6,0.0,0.3024,2013,111010,22,01,2013,28,18895,10003472,-6
269,3.0,152.0,1.0,0.0,83.0,33.0,1.0,1.0,7.0,1333.0,34.0,45231,37.208,1,0.2,-7.4416,2014,145366,10,12,2014,14,12310,10004180,-4
270,2.0,444.0,1.0,0.0,438.0,3.0,3.0,1.0,14.0,111.0,147.0,45231,57.576,3,0.2,21.591,2014,145366,10,12,2014,14,12310,10004386,-4
271,0.0,326.0,0.0,0.0,438.0,3.0,3.0,2.0,0.0,991.0,107.0,94110,725.84,4,0.0,210.4936,2014,163979,29,12,2014,3,16690,10003208,26
272,0.0,326.0,0.0,0.0,438.0,3.0,3.0,0.0,9.0,1343.0,107.0,94109,209.93,7,0.0,92.3692,2012,155334,30,07,2012,31,14920,10003628,-1
273,0.0,326.0,0.0,0.0,438.0,3.0,3.0,1.0,3.0,1307.0,107.0,94109,5.28,3,0.0,2.3232,2012,155334,30,07,2012,31,14920,10003274,-1
274,0.0,65.0,1.0,0.0,212.0,3.0,3.0,1.0,12.0,141.0,18.0,94109,10.92,3,0.2,4.095,2012,155334,30,07,2012,31,14920,10002557,-1
275,0.0,65.0,1.0,0.0,212.0,3.0,3.0,1.0,2.0,1136.0,18.0,90301,8.82,2,0.0,4.0572,2014,118136,17,09,2014,18,10990,10002615,-1
276,3.0,32.0,1.0,0.0,374.0,36.0,1.0,1.0,12.0,1292.0,5.0,90301,5.98,1,0.0,1.5548,2014,118136,17,09,2014,18,10990,10001427,-1
277,3.0,32.0,1.0,0.0,374.0,36.0,1.0,1.0,12.0,110.0,5.0,19140,11.648,2,0.2,4.0768,2014,132976,14,10,2014,18,10495,10000673,-4
278,3.0,32.0,1.0,0.0,374.0,36.0,1.0,1.0,14.0,586.0,5.0,19140,18.176,4,0.2,5.9072,2014,132976,14,10,2014,18,10495,10004470,-4
279,3.0,32.0,1.0,0.0,374.0,36.0,1.0,1.0,10.0,195.0,5.0,19140,59.712,6,0.2,5.9712,2014,132976,14,10,2014,18,10495,10000876,-4
280,2.0,713.0,0.0,0.0,207.0,41.0,0.0,1.0,3.0,1355.0,243.0,19140,24.84,3,0.2,8.694,2014,132976,14,10,2014,18,10495,10002043,-4
281,2.0,713.0,0.0,0.0,207.0,41.0,0.0,2.0,13.0,346.0,243.0,77070,2.08,5,0.8,-3.432,2012,161991,26,09,2012,28,20725,10004967,-2
282,3.0,350.0,0.0,0.0,266.0,3.0,3.0,0.0,16.0,321.0,136.0,77070,1114.4,7,0.2,376.11,2012,161991,26,09,2012,28,20725,10001760,-2
283,3.0,765.0,0.0,0.0,389.0,35.0,3.0,1.0,12.0,1491.0,264.0,90004,1038.84,5,0.2,51.942,2012,130890,2,11,2012,6,15280,10002903,-4
284,3.0,765.0,0.0,0.0,389.0,35.0,3.0,2.0,0.0,1084.0,264.0,97206,141.76,5,0.2,47.844,2012,130883,26,09,2012,2,21520,10000474,24
285,3.0,765.0,0.0,0.0,389.0,35.0,3.0,1.0,12.0,1803.0,264.0,97206,239.8,5,0.2,47.96,2012,130883,26,09,2012,2,21520,10001956,24
286,2.0,12.0,1.0,0.0,472.0,8.0,2.0,1.0,3.0,714.0,6.0,97206,31.104,6,0.2,10.8864,2012,130883,26,09,2012,2,21520,10004100,24
287,2.0,12.0,1.0,0.0,472.0,8.0,2.0,1.0,1.0,53.0,6.0,33319,254.058,7,0.7,-169.372,2013,112697,19,12,2013,21,10195,10000778,-2
288,2.0,12.0,1.0,0.0,472.0,8.0,2.0,1.0,15.0,1297.0,6.0,33319,194.528,2,0.2,24.316,2013,112697,19,12,2013,21,10195,10002684,-2
289,2.0,569.0,2.0,0.0,94.0,33.0,1.0,1.0,8.0,125.0,204.0,33319,961.48,5,0.2,-204.3145,2013,112697,19,12,2013,21,10195,10000646,-2
290,2.0,569.0,2.0,0.0,94.0,33.0,1.0,1.0,10.0,221.0,204.0,43229,19.096,7,0.2,6.6836,2013,110772,21,11,2013,25,18565,10002983,-4
291,2.0,569.0,2.0,0.0,94.0,33.0,1.0,2.0,0.0,1012.0,204.0,43229,18.496,8,0.2,6.2424,2013,110772,21,11,2013,25,18565,10004689,-4
292,2.0,569.0,2.0,0.0,94.0,33.0,1.0,0.0,4.0,389.0,204.0,43229,255.984,2,0.2,54.3966,2013,110772,21,11,2013,25,18565,10002001,-4
293,0.0,435.0,1.0,0.0,92.0,4.0,3.0,0.0,9.0,876.0,148.0,43229,86.97,3,0.5,-48.7032,2013,110772,21,11,2013,25,18565,10004709,-4
294,0.0,435.0,1.0,0.0,92.0,4.0,3.0,0.0,5.0,743.0,148.0,80906,300.416,8,0.2,78.8592,2011,111451,26,12,2011,28,16555,10004091,-2
295,0.0,435.0,1.0,0.0,92.0,4.0,3.0,0.0,9.0,557.0,148.0,80906,230.352,3,0.2,20.1558,2011,111451,26,12,2011,28,16555,10001891,-2
296,0.0,435.0,1.0,0.0,92.0,4.0,3.0,1.0,3.0,896.0,148.0,80906,218.352,3,0.2,-24.5646,2011,111451,26,12,2011,28,16555,10002918,-2
297,0.0,435.0,1.0,0.0,92.0,4.0,3.0,1.0,8.0,1592.0,148.0,80906,78.6,5,0.7,-62.88,2011,111451,26,12,2011,28,16555,10004593,-2
298,3.0,391.0,1.0,0.0,35.0,28.0,1.0,1.0,12.0,1811.0,127.0,80906,27.552,3,0.2,9.2988,2011,111451,26,12,2011,28,16555,10004854,-2
299,3.0,391.0,1.0,0.0,35.0,28.0,1.0,1.0,14.0,1549.0,127.0,7109,32.4,5,0.0,15.552,2013,142545,29,10,2013,4,15895,10002105,25
300,3.0,391.0,1.0,0.0,35.0,28.0,1.0,1.0,12.0,1717.0,127.0,7109,1082.48,8,0.0,10.8248,2013,142545,29,10,2013,4,15895,10002756,25
301,3.0,391.0,1.0,0.0,35.0,28.0,1.0,0.0,9.0,672.0,127.0,7109,56.91,3,0.0,27.3168,2013,142545,29,10,2013,4,15895,10004243,25
302,3.0,391.0,1.0,0.0,35.0,28.0,1.0,1.0,3.0,262.0,127.0,7109,77.6,4,0.0,38.024,2013,142545,29,10,2013,4,15895,10001861,25
303,3.0,392.0,0.0,0.0,80.0,11.0,0.0,0.0,16.0,280.0,131.0,7109,14.28,1,0.0,6.5688,2013,142545,29,10,2013,4,15895,10002706,25
304,2.0,14.0,1.0,0.0,329.0,30.0,1.0,0.0,9.0,590.0,13.0,60623,219.075,3,0.5,-131.445,2014,152380,20,11,2014,24,15910,10002533,-4
305,3.0,438.0,1.0,0.0,474.0,20.0,0.0,1.0,2.0,1158.0,142.0,10024,26.8,2,0.0,12.864,2012,144253,4,05,2012,9,10225,10002671,-5
306,3.0,173.0,2.0,0.0,240.0,28.0,1.0,1.0,3.0,677.0,45.0,48180,9.84,3,0.0,2.8536,2011,130960,30,12,2011,4,16600,10003651,26
307,3.0,173.0,2.0,0.0,240.0,28.0,1.0,1.0,2.0,358.0,45.0,8701,45.48,3,0.0,20.9208,2011,111003,1,06,2011,6,12625,10001072,-5
308,0.0,691.0,0.0,0.0,16.0,44.0,2.0,1.0,2.0,625.0,248.0,8701,289.2,6,0.0,83.868,2011,111003,1,06,2011,6,12625,10002135,-5
309,2.0,78.0,1.0,0.0,18.0,4.0,3.0,0.0,9.0,390.0,29.0,22204,4.89,1,0.0,2.0049,2014,126774,16,04,2014,18,20395,10002804,-2
